PERIOD_TYPE,PERIOD_MONTH,PERIOD_QUARTER,PERIOD_YEAR,ID_COMPANY_CODE,ID_ORG_UNIT,ID_BUSINESS_LOC,ID_SOURCE,ID_MEASURE,MEASURE_VALUE_CHAR,MEASURE_UNIT,ID_ACCOUNT
M,9,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,52604.8,USD,SCT_0167
M,10,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,50487.2,USD,SCT_0167
M,11,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,54240.4,USD,SCT_0167
M,12,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,66347.7,USD,SCT_0167
M,1,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,319591.8,USD,SCT_0167
M,2,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,300136.7,USD,SCT_0167
M,3,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,295541.7,USD,SCT_0167
M,4,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,309424.3,USD,SCT_0167
M,5,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,310108.6,USD,SCT_0167
M,6,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,306882.4,USD,SCT_0167
M,7,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,301505.4,USD,SCT_0167
M,8,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,286449.6,USD,SCT_0167
M,9,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,287329.5,USD,SCT_0167
M,10,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,273544.7,USD,SCT_0167
M,11,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,276673.2,USD,SCT_0167
M,12,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,275597.8,USD,SCT_0167
M,1,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,439963.9,USD,SCT_0167
M,2,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,413591.6,USD,SCT_0167
M,3,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,131989.2,USD,SCT_0167
M,4,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,56073.5,USD,SCT_0167
M,5,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,112147,USD,SCT_0167
M,6,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,191076.6,USD,SCT_0167
M,7,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,195254.4,USD,SCT_0167
M,8,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,185391.7,USD,SCT_0167
M,9,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,185924.8,USD,SCT_0167
M,10,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,221327.2,USD,SCT_0167
M,11,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,223659.6,USD,SCT_0167
M,12,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,223243.1,USD,SCT_0167
M,1,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,291417.3,USD,SCT_0167
M,2,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,273677.3,USD,SCT_0167
M,3,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,269487.4,USD,SCT_0167
M,4,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,325709.8,USD,SCT_0167
M,5,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,326430.2,USD,SCT_0167
M,6,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,323034.1,USD,SCT_0167
M,7,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,351993.3,USD,SCT_0167
M,8,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,334416.5,USD,SCT_0167
M,9,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,335443.7,USD,SCT_0167
M,10,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,296940,USD,SCT_0167
M,11,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,300336.1,USD,SCT_0167
M,12,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,299168.7,USD,SCT_0167
M,1,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,141915.1,USD,SCT_0166
M,2,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,205528.8,USD,SCT_0166
M,3,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,205851.6,USD,SCT_0166
M,4,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,205890.5,USD,SCT_0166
M,5,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,205994.5,USD,SCT_0166
M,6,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,206011.2,USD,SCT_0166
M,7,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,206675.4,USD,SCT_0166
M,8,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,207266.6,USD,SCT_0166
M,9,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,208092.1,USD,SCT_0166
M,10,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,207673.1,USD,SCT_0166
M,11,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,209212.4,USD,SCT_0166
M,12,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,196035.9,USD,SCT_0166
M,1,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,144172.9,USD,SCT_0166
M,2,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,208795.7,USD,SCT_0166
M,3,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,209213.3,USD,SCT_0166
M,4,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,209255.1,USD,SCT_0166
M,5,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,209317.7,USD,SCT_0166
M,6,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,209284.8,USD,SCT_0166
M,7,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,209967.5,USD,SCT_0166
M,8,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,210563.3,USD,SCT_0166
M,9,3,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,211399.4,USD,SCT_0166
M,10,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,210975.6,USD,SCT_0166
M,11,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,165998.3,USD,SCT_0166
M,12,4,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,199152,USD,SCT_0166
M,1,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,118739.5,USD,SCT_0166
M,2,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,171964.7,USD,SCT_0166
M,3,1,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,172234.8,USD,SCT_0166
M,4,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,172267.3,USD,SCT_0166
M,5,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,172354.3,USD,SCT_0166
M,6,2,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,172368.3,USD,SCT_0166
M,7,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,172924,USD,SCT_0166
M,8,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,173418.7,USD,SCT_0166
M,9,3,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,174109.4,USD,SCT_0166
M,10,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,173758.8,USD,SCT_0166
M,11,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,175046.7,USD,SCT_0166
M,12,4,2021,AR01,,4,SCT_Test_s,PPT_AMOUNT,164022.1,USD,SCT_0166
M,1,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,124358.8,USD,SCT_0166
M,2,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,118648.4,USD,SCT_0166
M,3,1,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,116618.1,USD,SCT_0166
M,4,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,115095.3,USD,SCT_0166
M,5,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,111098,USD,SCT_0166
M,6,2,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,105324.2,USD,SCT_0166
M,7,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,91175.3,USD,SCT_0166
M,8,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,84386.3,USD,SCT_0166
M,9,3,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,82292.5,USD,SCT_0166
M,10,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,83307.7,USD,SCT_0166
M,11,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,97329.8,USD,SCT_0166
M,12,4,2019,AT01,,3,SCT_Test_s,PPT_AMOUNT,107227.7,USD,SCT_0166
M,1,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,125804.8,USD,SCT_0166
M,2,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,120197,USD,SCT_0166
M,3,1,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,120437.4,USD,SCT_0166
M,4,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,120461.4,USD,SCT_0166
M,5,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,120497.5,USD,SCT_0166
M,6,2,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,107157.1,USD,SCT_0166
M,7,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,92225.3,USD,SCT_0166
M,8,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,85333.8,USD,SCT_0166
M,9,3,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,83239.3,USD,SCT_0166
M,10,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,84252.7,USD,SCT_0166
M,11,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,98238.6,USD,SCT_0166
M,12,4,2020,AT01,,3,SCT_Test_s,PPT_AMOUNT,108373.2,USD,SCT_0166
M,1,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,108679.1,USD,SCT_0166
M,2,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,103688.8,USD,SCT_0166
M,3,1,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,101914.4,USD,SCT_0166
M,4,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,97090.4,USD,SCT_0166
M,5,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,97090.4,USD,SCT_0166
M,6,2,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,92044.6,USD,SCT_0166
M,7,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,79679.6,USD,SCT_0166
M,8,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,73746.6,USD,SCT_0166
M,9,3,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,71916.8,USD,SCT_0166
M,10,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,72803.9,USD,SCT_0166
M,11,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,85058.1,USD,SCT_0166
M,12,4,2021,AT01,,3,SCT_Test_s,PPT_AMOUNT,93708,USD,SCT_0166
M,1,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,91554.8,USD,SCT_0166
M,2,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,76722.7,USD,SCT_0166
M,3,1,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,75509.1,USD,SCT_0166
M,4,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,76655.2,USD,SCT_0166
M,5,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,75981.1,USD,SCT_0166
M,6,2,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,72205.6,USD,SCT_0166
M,7,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,56564.4,USD,SCT_0166
M,8,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,48743.8,USD,SCT_0166
M,9,3,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,40855.8,USD,SCT_0166
M,10,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,43957.1,USD,SCT_0166
M,11,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,53665.4,USD,SCT_0166
M,12,4,2019,CA01,,7,SCT_Test_s,PPT_AMOUNT,59396,USD,SCT_0166
M,1,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,112060.5,USD,SCT_0166
M,2,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,93846.3,USD,SCT_0166
M,3,1,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,94034,USD,SCT_0166
M,4,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,94052.8,USD,SCT_0166
M,5,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,94080.9,USD,SCT_0166
M,6,2,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,88121.9,USD,SCT_0166
M,7,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,69040.4,USD,SCT_0166
M,8,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,59586.3,USD,SCT_0166
M,9,3,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,49785.4,USD,SCT_0166
M,10,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,53861.9,USD,SCT_0166
M,11,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,65571,USD,SCT_0166
M,12,4,2020,CA01,,7,SCT_Test_s,PPT_AMOUNT,72596.5,USD,SCT_0166
M,1,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,81146.2,USD,SCT_0166
M,2,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,68000.2,USD,SCT_0166
M,3,1,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,66924.7,USD,SCT_0166
M,4,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,63996.7,USD,SCT_0166
M,5,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,63996.7,USD,SCT_0166
M,6,2,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,63996.7,USD,SCT_0166
M,7,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,50133.8,USD,SCT_0166
M,8,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,43202.3,USD,SCT_0166
M,9,3,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,36211,USD,SCT_0166
M,10,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,38959.7,USD,SCT_0166
M,11,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,47564.3,USD,SCT_0166
M,12,4,2021,CA01,,7,SCT_Test_s,PPT_AMOUNT,52643.4,USD,SCT_0166
M,1,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,83110,USD,SCT_0166
M,2,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,71348.2,USD,SCT_0166
M,3,1,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,54434.6,USD,SCT_0166
M,4,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,70036,USD,SCT_0166
M,5,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,69452.7,USD,SCT_0166
M,6,2,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,68966.7,USD,SCT_0166
M,7,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,60850.1,USD,SCT_0166
M,8,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,52830.7,USD,SCT_0166
M,9,3,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,50254.8,USD,SCT_0166
M,10,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,50400.6,USD,SCT_0166
M,11,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,51858.7,USD,SCT_0166
M,12,4,2019,DE01,,1,SCT_Test_s,PPT_AMOUNT,61287.6,USD,SCT_0166
M,1,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,80343.8,USD,SCT_0166
M,2,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,68880.2,USD,SCT_0166
M,3,1,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,69018,USD,SCT_0166
M,4,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,69031.8,USD,SCT_0166
M,5,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,69052.4,USD,SCT_0166
M,6,2,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,66607.3,USD,SCT_0166
M,7,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,58750.8,USD,SCT_0166
M,8,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,51091.9,USD,SCT_0166
M,9,3,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,48522.5,USD,SCT_0166
M,10,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,48670.8,USD,SCT_0166
M,11,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,50153.1,USD,SCT_0166
M,12,4,2020,DE01,,1,SCT_Test_s,PPT_AMOUNT,59244.9,USD,SCT_0166
M,1,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,62140,USD,SCT_0166
M,2,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,53345.9,USD,SCT_0166
M,3,1,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,40699.9,USD,SCT_0166
M,4,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,45496.7,USD,SCT_0166
M,5,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,45496.7,USD,SCT_0166
M,6,2,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,45496.7,USD,SCT_0166
M,7,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,45496.7,USD,SCT_0166
M,8,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,39500.7,USD,SCT_0166
M,9,3,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,37574.7,USD,SCT_0166
M,10,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,37683.7,USD,SCT_0166
M,11,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,38773.9,USD,SCT_0166
M,12,4,2021,DE01,,1,SCT_Test_s,PPT_AMOUNT,45823.7,USD,SCT_0166
M,1,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,37530.8,USD,SCT_0166
M,2,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,35520.2,USD,SCT_0166
M,3,1,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,35118.1,USD,SCT_0166
M,4,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,35319.1,USD,SCT_0166
M,5,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,34783,USD,SCT_0166
M,6,2,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,32906.4,USD,SCT_0166
M,7,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,30895.9,USD,SCT_0166
M,8,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,25869.4,USD,SCT_0166
M,9,3,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,27075.8,USD,SCT_0166
M,10,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,27947,USD,SCT_0166
M,11,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,30024.6,USD,SCT_0166
M,12,4,2019,DK01,,2,SCT_Test_s,PPT_AMOUNT,36726.5,USD,SCT_0166
M,1,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,66086.5,USD,SCT_0166
M,2,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,62838.4,USD,SCT_0166
M,3,1,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,62964.1,USD,SCT_0166
M,4,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,62976.7,USD,SCT_0166
M,5,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,62995.5,USD,SCT_0166
M,6,2,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,58216.1,USD,SCT_0166
M,7,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,54593.2,USD,SCT_0166
M,8,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,45598.4,USD,SCT_0166
M,9,3,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,47972.1,USD,SCT_0166
M,10,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,49221.3,USD,SCT_0166
M,11,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,53094.1,USD,SCT_0166
M,12,4,2020,DK01,,2,SCT_Test_s,PPT_AMOUNT,65087.1,USD,SCT_0166
M,1,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,33013.1,USD,SCT_0166
M,2,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,31244.6,USD,SCT_0166
M,3,1,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,30890.8,USD,SCT_0166
M,4,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,22755.5,USD,SCT_0166
M,5,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,22755.5,USD,SCT_0166
M,6,2,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,22755.5,USD,SCT_0166
M,7,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,22755.5,USD,SCT_0166
M,8,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,22755.5,USD,SCT_0166
M,9,3,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,23816.6,USD,SCT_0166
M,10,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,24583,USD,SCT_0166
M,11,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,26410.5,USD,SCT_0166
M,12,4,2021,DK01,,2,SCT_Test_s,PPT_AMOUNT,32305.7,USD,SCT_0166
M,1,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,107880,USD,SCT_0166
M,2,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,101312.8,USD,SCT_0166
M,3,1,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,99761.8,USD,SCT_0166
M,4,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,104447.9,USD,SCT_0166
M,5,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,104678.9,USD,SCT_0166
M,6,2,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,103589.9,USD,SCT_0166
M,7,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,101774.8,USD,SCT_0166
M,8,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,96692.7,USD,SCT_0166
M,9,3,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,96989.7,USD,SCT_0166
M,10,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,92336.5,USD,SCT_0166
M,11,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,93392.6,USD,SCT_0166
M,12,4,2019,MX01,,5,SCT_Test_s,PPT_AMOUNT,93029.6,USD,SCT_0166
M,1,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,99514.3,USD,SCT_0166
M,2,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,93549.3,USD,SCT_0166
M,3,1,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,93736.4,USD,SCT_0166
M,4,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,93755.1,USD,SCT_0166
M,5,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,93783.1,USD,SCT_0166
M,6,2,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,95633.8,USD,SCT_0166
M,7,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,93966.2,USD,SCT_0166
M,8,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,89219.8,USD,SCT_0166
M,9,3,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,89476.3,USD,SCT_0166
M,10,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,85211,USD,SCT_0166
M,11,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,86108.9,USD,SCT_0166
M,12,4,2020,MX01,,5,SCT_Test_s,PPT_AMOUNT,85948.6,USD,SCT_0166
M,1,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,89209.4,USD,SCT_0166
M,2,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,83778.8,USD,SCT_0166
M,3,1,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,82496.1,USD,SCT_0166
M,4,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,5,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,6,2,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,7,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,8,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,9,3,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,80203.8,USD,SCT_0166
M,10,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,76356,USD,SCT_0166
M,11,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,77229.3,USD,SCT_0166
M,12,4,2021,MX01,,5,SCT_Test_s,PPT_AMOUNT,76929.1,USD,SCT_0166
M,1,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,589081.5,USD,SCT_0002
M,2,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,853138.4,USD,SCT_0003
M,3,1,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,854478.34,USD,SCT_0002
M,4,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,854639.64,USD,SCT_0003
M,5,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,855071.4,USD,SCT_0002
M,6,2,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,855140.88,USD,SCT_0003
M,7,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,857897.7,USD,SCT_0002
M,8,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,860351.78,USD,SCT_0003
M,9,3,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,863778.58,USD,SCT_0002
M,10,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,862039.14,USD,SCT_0003
M,11,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,868428.7,USD,SCT_0002
M,12,4,2019,AR01,,4,SCT_Test_s,PPT_AMOUNT,813733.96,USD,SCT_0003
M,1,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,914779,USD,SCT_0002
M,2,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,1324811.8,USD,SCT_0003
M,3,1,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,794887.08,USD,SCT_0002
M,4,2,2020,AR01,,4,SCT_Test_s,PPT_AMOUNT,861127.66,USD,SCT_0003
